POS	Code	Case	Code	Number	Code	Genre	Code	Degre	Code	Mode	Code	Temps	Code	Voix	Code	Personne	Code	Morph	Empty
Adjectif	ADJqua	Ablatif	Abl	Pluriel	Plur	Masculin	Masc	Superlatif	Sup										
Adjectif	ADJqua	Locatif	Loc	Pluriel	Plur	Masculin	Masc	Superlatif	Sup										
Adjectif	ADJqua	Nominatif	Nom	Singulier	Sing	Masculin Neutre	MascNeut	Superlatif	Sup										
Adjectif	ADJqua	Vocatif	Voc	Singulier	Sing	Masculin Neutre	MascNeut	Superlatif	Sup										
Adjectif	ADJqua	Accusatif	Acc	Singulier	Sing	Masculin Neutre	MascNeut	Superlatif	Sup										
Adjectif	ADJqua	Génitif	Gen	Singulier	Sing	Masculin Neutre	MascNeut	Superlatif	Sup										
Adjectif	ADJqua	Datif	Dat	Singulier	Sing	Masculin Neutre	MascNeut	Superlatif	Sup										
Adjectif	ADJqua	Ablatif	Abl	Singulier	Sing	Masculin Neutre	MascNeut	Superlatif	Sup										
Adjectif	ADJqua	Locatif	Loc	Singulier	Sing	Masculin Neutre	MascNeut	Superlatif	Sup										
Adjectif	ADJqua	Nominatif	Nom	Pluriel	Plur	Masculin Neutre	MascNeut	Superlatif	Sup										
Adjectif	ADJqua	Vocatif	Voc	Pluriel	Plur	Masculin Neutre	MascNeut	Superlatif	Sup										
Adjectif	ADJqua	Accusatif	Acc	Pluriel	Plur	Masculin Neutre	MascNeut	Superlatif	Sup										
Adjectif	ADJqua	Génitif	Gen	Pluriel	Plur	Masculin Neutre	MascNeut	Superlatif	Sup										
Adjectif	ADJqua	Datif	Dat	Pluriel	Plur	Masculin Neutre	MascNeut	Superlatif	Sup										
Adjectif	ADJqua	Ablatif	Abl	Pluriel	Plur	Masculin Neutre	MascNeut	Superlatif	Sup										
Adjectif	ADJqua	Locatif	Loc	Pluriel	Plur	Masculin Neutre	MascNeut	Superlatif	Sup										
Adjectif	ADJqua	Nominatif	Nom	Singulier	Sing	Neutre	Neut	Superlatif	Sup										
Adjectif	ADJqua	Vocatif	Voc	Singulier	Sing	Neutre	Neut	Superlatif	Sup										
Adjectif	ADJqua	Accusatif	Acc	Singulier	Sing	Neutre	Neut	Superlatif	Sup										
Adjectif	ADJqua	Génitif	Gen	Singulier	Sing	Neutre	Neut	Superlatif	Sup										
Adjectif	ADJqua	Datif	Dat	Singulier	Sing	Neutre	Neut	Superlatif	Sup										
Adjectif	ADJqua	Ablatif	Abl	Singulier	Sing	Neutre	Neut	Superlatif	Sup										
Adjectif	ADJqua	Locatif	Loc	Singulier	Sing	Neutre	Neut	Superlatif	Sup										
Adjectif	ADJqua	Nominatif	Nom	Pluriel	Plur	Neutre	Neut	Superlatif	Sup										
Adjectif	ADJqua	Vocatif	Voc	Pluriel	Plur	Neutre	Neut	Superlatif	Sup										
Adjectif	ADJqua	Accusatif	Acc	Pluriel	Plur	Neutre	Neut	Superlatif	Sup										
Adjectif	ADJqua	Génitif	Gen	Pluriel	Plur	Neutre	Neut	Superlatif	Sup										
Adjectif	ADJqua	Datif	Dat	Pluriel	Plur	Neutre	Neut	Superlatif	Sup										
Adjectif	ADJqua	Ablatif	Abl	Pluriel	Plur	Neutre	Neut	Superlatif	Sup										
Adjectif	ADJqua	Locatif	Loc	Pluriel	Plur	Neutre	Neut	Superlatif	Sup										
Adjectif	ADJqua	Indéclinable	Ind					Positif	Pos										
Adjectif	ADJqua	Indéclinable	Ind					Comparatif	Comp										
Adjectif	ADJqua	Indéclinable	Ind					Superlatif	Sup										
Adjectif	ADJadv.ord							Positif	Pos										
Adjectif	ADJadv.ord							Comparatif	Comp										
Adjectif	ADJadv.ord							Superlatif	Sup										
Adjectif Distributif	ADJdis	Nominatif	Nom	Singulier	Sing	Commun	Com												
Adjectif Distributif	ADJdis	Vocatif	Voc	Singulier	Sing	Commun	Com												
Adjectif Distributif	ADJdis	Accusatif	Acc	Singulier	Sing	Commun	Com												
Adjectif Distributif	ADJdis	Génitif	Gen	Singulier	Sing	Commun	Com												
Adjectif Distributif	ADJdis	Datif	Dat	Singulier	Sing	Commun	Com												
Adjectif Distributif	ADJdis	Ablatif	Abl	Singulier	Sing	Commun	Com												
Adjectif Distributif	ADJdis	Locatif	Loc	Singulier	Sing	Commun	Com												
Adjectif Distributif	ADJdis	Nominatif	Nom	Pluriel	Plur	Commun	Com												
Adjectif Distributif	ADJdis	Vocatif	Voc	Pluriel	Plur	Commun	Com												
Adjectif Distributif	ADJdis	Accusatif	Acc	Pluriel	Plur	Commun	Com												
Adjectif Distributif	ADJdis	Génitif	Gen	Pluriel	Plur	Commun	Com												
Adjectif Distributif	ADJdis	Datif	Dat	Pluriel	Plur	Commun	Com												
Adjectif Distributif	ADJdis	Ablatif	Abl	Pluriel	Plur	Commun	Com												
Adjectif Distributif	ADJdis	Locatif	Loc	Pluriel	Plur	Commun	Com												
Adjectif Distributif	ADJdis	Nominatif	Nom	Singulier	Sing	Féminin	Fem												
Adjectif Distributif	ADJdis	Vocatif	Voc	Singulier	Sing	Féminin	Fem												
Adjectif Distributif	ADJdis	Accusatif	Acc	Singulier	Sing	Féminin	Fem												
Adjectif Distributif	ADJdis	Génitif	Gen	Singulier	Sing	Féminin	Fem												
Adjectif Distributif	ADJdis	Datif	Dat	Singulier	Sing	Féminin	Fem												
Adjectif Distributif	ADJdis	Ablatif	Abl	Singulier	Sing	Féminin	Fem												
Adjectif Distributif	ADJdis	Locatif	Loc	Singulier	Sing	Féminin	Fem												
Adjectif Distributif	ADJdis	Nominatif	Nom	Pluriel	Plur	Féminin	Fem												
Adjectif Distributif	ADJdis	Vocatif	Voc	Pluriel	Plur	Féminin	Fem												
Adjectif Distributif	ADJdis	Accusatif	Acc	Pluriel	Plur	Féminin	Fem												
Adjectif Distributif	ADJdis	Génitif	Gen	Pluriel	Plur	Féminin	Fem												
Adjectif Distributif	ADJdis	Datif	Dat	Pluriel	Plur	Féminin	Fem												
Adjectif Distributif	ADJdis	Ablatif	Abl	Pluriel	Plur	Féminin	Fem												
Adjectif Distributif	ADJdis	Locatif	Loc	Pluriel	Plur	Féminin	Fem												
Adjectif Distributif	ADJdis	Nominatif	Nom	Singulier	Sing	Masculin Féminin	MascFem												
Adjectif Distributif	ADJdis	Vocatif	Voc	Singulier	Sing	Masculin Féminin	MascFem												
Adjectif Distributif	ADJdis	Accusatif	Acc	Singulier	Sing	Masculin Féminin	MascFem												
Adjectif Distributif	ADJdis	Génitif	Gen	Singulier	Sing	Masculin Féminin	MascFem												
Adjectif Distributif	ADJdis	Datif	Dat	Singulier	Sing	Masculin Féminin	MascFem												
Adjectif Distributif	ADJdis	Ablatif	Abl	Singulier	Sing	Masculin Féminin	MascFem												
Adjectif Distributif	ADJdis	Locatif	Loc	Singulier	Sing	Masculin Féminin	MascFem												
Adjectif Distributif	ADJdis	Nominatif	Nom	Pluriel	Plur	Masculin Féminin	MascFem												
Adjectif Distributif	ADJdis	Vocatif	Voc	Pluriel	Plur	Masculin Féminin	MascFem												
Adjectif Distributif	ADJdis	Accusatif	Acc	Pluriel	Plur	Masculin Féminin	MascFem												
Adjectif Distributif	ADJdis	Génitif	Gen	Pluriel	Plur	Masculin Féminin	MascFem												
Adjectif Distributif	ADJdis	Datif	Dat	Pluriel	Plur	Masculin Féminin	MascFem												
Adjectif Distributif	ADJdis	Ablatif	Abl	Pluriel	Plur	Masculin Féminin	MascFem												
Adjectif Distributif	ADJdis	Locatif	Loc	Pluriel	Plur	Masculin Féminin	MascFem												
Adjectif Distributif	ADJdis	Nominatif	Nom	Singulier	Sing	Masculin	Masc												
Adjectif Distributif	ADJdis	Vocatif	Voc	Singulier	Sing	Masculin	Masc												
Adjectif Distributif	ADJdis	Accusatif	Acc	Singulier	Sing	Masculin	Masc												
Adjectif Distributif	ADJdis	Génitif	Gen	Singulier	Sing	Masculin	Masc												
Adjectif Distributif	ADJdis	Datif	Dat	Singulier	Sing	Masculin	Masc												
Adjectif Distributif	ADJdis	Ablatif	Abl	Singulier	Sing	Masculin	Masc												
Adjectif Distributif	ADJdis	Locatif	Loc	Singulier	Sing	Masculin	Masc												
Adjectif Distributif	ADJdis	Nominatif	Nom	Pluriel	Plur	Masculin	Masc												
Adjectif Distributif	ADJdis	Vocatif	Voc	Pluriel	Plur	Masculin	Masc												
Adjectif Distributif	ADJdis	Accusatif	Acc	Pluriel	Plur	Masculin	Masc												
Adjectif Distributif	ADJdis	Génitif	Gen	Pluriel	Plur	Masculin	Masc												
Adjectif Distributif	ADJdis	Datif	Dat	Pluriel	Plur	Masculin	Masc												
Adjectif Distributif	ADJdis	Ablatif	Abl	Pluriel	Plur	Masculin	Masc												
Adjectif Distributif	ADJdis	Locatif	Loc	Pluriel	Plur	Masculin	Masc												
Adjectif Distributif	ADJdis	Nominatif	Nom	Singulier	Sing	Masculin Neutre	MascNeut												
Adjectif Distributif	ADJdis	Vocatif	Voc	Singulier	Sing	Masculin Neutre	MascNeut												
Adjectif Distributif	ADJdis	Accusatif	Acc	Singulier	Sing	Masculin Neutre	MascNeut												
Adjectif Distributif	ADJdis	Génitif	Gen	Singulier	Sing	Masculin Neutre	MascNeut												
Adjectif Distributif	ADJdis	Datif	Dat	Singulier	Sing	Masculin Neutre	MascNeut												
Adjectif Distributif	ADJdis	Ablatif	Abl	Singulier	Sing	Masculin Neutre	MascNeut												
Adjectif Distributif	ADJdis	Locatif	Loc	Singulier	Sing	Masculin Neutre	MascNeut												
Adjectif Distributif	ADJdis	Nominatif	Nom	Pluriel	Plur	Masculin Neutre	MascNeut												
Adjectif Distributif	ADJdis	Vocatif	Voc	Pluriel	Plur	Masculin Neutre	MascNeut												
Adjectif Distributif	ADJdis	Accusatif	Acc	Pluriel	Plur	Masculin Neutre	MascNeut												
Adjectif Distributif	ADJdis	Génitif	Gen	Pluriel	Plur	Masculin Neutre	MascNeut												
Adjectif Distributif	ADJdis	Datif	Dat	Pluriel	Plur	Masculin Neutre	MascNeut												
Adjectif Distributif	ADJdis	Ablatif	Abl	Pluriel	Plur	Masculin Neutre	MascNeut												
Adjectif Distributif	ADJdis	Locatif	Loc	Pluriel	Plur	Masculin Neutre	MascNeut												
Adjectif Distributif	ADJdis	Nominatif	Nom	Singulier	Sing	Neutre	Neut												
Adjectif Distributif	ADJdis	Vocatif	Voc	Singulier	Sing	Neutre	Neut												
Adjectif Distributif	ADJdis	Accusatif	Acc	Singulier	Sing	Neutre	Neut												
Adjectif Distributif	ADJdis	Génitif	Gen	Singulier	Sing	Neutre	Neut												
Adjectif Distributif	ADJdis	Datif	Dat	Singulier	Sing	Neutre	Neut												
Adjectif Distributif	ADJdis	Ablatif	Abl	Singulier	Sing	Neutre	Neut												
Adjectif Distributif	ADJdis	Locatif	Loc	Singulier	Sing	Neutre	Neut												
Adjectif Distributif	ADJdis	Nominatif	Nom	Pluriel	Plur	Neutre	Neut												
Adjectif Distributif	ADJdis	Vocatif	Voc	Pluriel	Plur	Neutre	Neut												
Adjectif Distributif	ADJdis	Accusatif	Acc	Pluriel	Plur	Neutre	Neut												
Adjectif Distributif	ADJdis	Génitif	Gen	Pluriel	Plur	Neutre	Neut												
Adjectif Distributif	ADJdis	Datif	Dat	Pluriel	Plur	Neutre	Neut												
Adjectif Distributif	ADJdis	Ablatif	Abl	Pluriel	Plur	Neutre	Neut												
Adjectif Distributif	ADJdis	Locatif	Loc	Pluriel	Plur	Neutre	Neut												
Adjectif Ordinal	ADJord	Nominatif	Nom	Singulier	Sing	Commun	Com	Positif	Pos										
Adjectif Ordinal	ADJord	Vocatif	Voc	Singulier	Sing	Commun	Com	Positif	Pos										
Adjectif Ordinal	ADJord	Accusatif	Acc	Singulier	Sing	Commun	Com	Positif	Pos										
Adjectif Ordinal	ADJord	Génitif	Gen	Singulier	Sing	Commun	Com	Positif	Pos										
Adjectif Ordinal	ADJord	Datif	Dat	Singulier	Sing	Commun	Com	Positif	Pos										
Adjectif Ordinal	ADJord	Ablatif	Abl	Singulier	Sing	Commun	Com	Positif	Pos										
Adjectif Ordinal	ADJord	Locatif	Loc	Singulier	Sing	Commun	Com	Positif	Pos										
Adjectif Ordinal	ADJord	Nominatif	Nom	Pluriel	Plur	Commun	Com	Positif	Pos										
Adjectif Ordinal	ADJord	Vocatif	Voc	Pluriel	Plur	Commun	Com	Positif	Pos										
Adjectif Ordinal	ADJord	Accusatif	Acc	Pluriel	Plur	Commun	Com	Positif	Pos										
Adjectif Ordinal	ADJord	Génitif	Gen	Pluriel	Plur	Commun	Com	Positif	Pos										
Adjectif Ordinal	ADJord	Datif	Dat	Pluriel	Plur	Commun	Com	Positif	Pos										
Adjectif Ordinal	ADJord	Ablatif	Abl	Pluriel	Plur	Commun	Com	Positif	Pos										
Adjectif Ordinal	ADJord	Locatif	Loc	Pluriel	Plur	Commun	Com	Positif	Pos										
Adjectif Ordinal	ADJord	Nominatif	Nom	Singulier	Sing	Féminin	Fem	Positif	Pos										
Adjectif Ordinal	ADJord	Vocatif	Voc	Singulier	Sing	Féminin	Fem	Positif	Pos										
Adjectif Ordinal	ADJord	Accusatif	Acc	Singulier	Sing	Féminin	Fem	Positif	Pos										
Adjectif Ordinal	ADJord	Génitif	Gen	Singulier	Sing	Féminin	Fem	Positif	Pos										
Adjectif Ordinal	ADJord	Datif	Dat	Singulier	Sing	Féminin	Fem	Positif	Pos										
Adjectif Ordinal	ADJord	Ablatif	Abl	Singulier	Sing	Féminin	Fem	Positif	Pos										
Adjectif Ordinal	ADJord	Locatif	Loc	Singulier	Sing	Féminin	Fem	Positif	Pos										
Adjectif Ordinal	ADJord	Nominatif	Nom	Pluriel	Plur	Féminin	Fem	Positif	Pos										
Adjectif Ordinal	ADJord	Vocatif	Voc	Pluriel	Plur	Féminin	Fem	Positif	Pos										
Adjectif Ordinal	ADJord	Accusatif	Acc	Pluriel	Plur	Féminin	Fem	Positif	Pos										
Adjectif Ordinal	ADJord	Génitif	Gen	Pluriel	Plur	Féminin	Fem	Positif	Pos										
Adjectif Ordinal	ADJord	Datif	Dat	Pluriel	Plur	Féminin	Fem	Positif	Pos										
Adjectif Ordinal	ADJord	Ablatif	Abl	Pluriel	Plur	Féminin	Fem	Positif	Pos										
Adjectif Ordinal	ADJord	Locatif	Loc	Pluriel	Plur	Féminin	Fem	Positif	Pos										
Adjectif Ordinal	ADJord	Nominatif	Nom	Singulier	Sing	Masculin Féminin	MascFem	Positif	Pos										
Adjectif Ordinal	ADJord	Vocatif	Voc	Singulier	Sing	Masculin Féminin	MascFem	Positif	Pos										
Adjectif Ordinal	ADJord	Accusatif	Acc	Singulier	Sing	Masculin Féminin	MascFem	Positif	Pos										
Adjectif Ordinal	ADJord	Génitif	Gen	Singulier	Sing	Masculin Féminin	MascFem	Positif	Pos										
Adjectif Ordinal	ADJord	Datif	Dat	Singulier	Sing	Masculin Féminin	MascFem	Positif	Pos										
Adjectif Ordinal	ADJord	Ablatif	Abl	Singulier	Sing	Masculin Féminin	MascFem	Positif	Pos										
Adjectif Ordinal	ADJord	Locatif	Loc	Singulier	Sing	Masculin Féminin	MascFem	Positif	Pos										
Adjectif Ordinal	ADJord	Nominatif	Nom	Pluriel	Plur	Masculin Féminin	MascFem	Positif	Pos										
Adjectif Ordinal	ADJord	Vocatif	Voc	Pluriel	Plur	Masculin Féminin	MascFem	Positif	Pos										
Adjectif Ordinal	ADJord	Accusatif	Acc	Pluriel	Plur	Masculin Féminin	MascFem	Positif	Pos										
Adjectif Ordinal	ADJord	Génitif	Gen	Pluriel	Plur	Masculin Féminin	MascFem	Positif	Pos										
Adjectif Ordinal	ADJord	Datif	Dat	Pluriel	Plur	Masculin Féminin	MascFem	Positif	Pos										
Adjectif Ordinal	ADJord	Ablatif	Abl	Pluriel	Plur	Masculin Féminin	MascFem	Positif	Pos										
Adjectif Ordinal	ADJord	Locatif	Loc	Pluriel	Plur	Masculin Féminin	MascFem	Positif	Pos										
Adjectif Ordinal	ADJord	Nominatif	Nom	Singulier	Sing	Masculin	Masc	Positif	Pos										
Adjectif Ordinal	ADJord	Vocatif	Voc	Singulier	Sing	Masculin	Masc	Positif	Pos										
Adjectif Ordinal	ADJord	Accusatif	Acc	Singulier	Sing	Masculin	Masc	Positif	Pos										
Adjectif Ordinal	ADJord	Génitif	Gen	Singulier	Sing	Masculin	Masc	Positif	Pos										
Adjectif Ordinal	ADJord	Datif	Dat	Singulier	Sing	Masculin	Masc	Positif	Pos										
Adjectif Ordinal	ADJord	Ablatif	Abl	Singulier	Sing	Masculin	Masc	Positif	Pos										
Adjectif Ordinal	ADJord	Locatif	Loc	Singulier	Sing	Masculin	Masc	Positif	Pos										
Adjectif Ordinal	ADJord	Nominatif	Nom	Pluriel	Plur	Masculin	Masc	Positif	Pos										
Adjectif Ordinal	ADJord	Vocatif	Voc	Pluriel	Plur	Masculin	Masc	Positif	Pos										
Adjectif Ordinal	ADJord	Accusatif	Acc	Pluriel	Plur	Masculin	Masc	Positif	Pos										
Adjectif Ordinal	ADJord	Génitif	Gen	Pluriel	Plur	Masculin	Masc	Positif	Pos										
Adjectif Ordinal	ADJord	Datif	Dat	Pluriel	Plur	Masculin	Masc	Positif	Pos										
Adjectif Ordinal	ADJord	Ablatif	Abl	Pluriel	Plur	Masculin	Masc	Positif	Pos										
Adjectif Ordinal	ADJord	Locatif	Loc	Pluriel	Plur	Masculin	Masc	Positif	Pos										
Adjectif Ordinal	ADJord	Nominatif	Nom	Singulier	Sing	Masculin Neutre	MascNeut	Positif	Pos										
Adjectif Ordinal	ADJord	Vocatif	Voc	Singulier	Sing	Masculin Neutre	MascNeut	Positif	Pos										
Adjectif Ordinal	ADJord	Accusatif	Acc	Singulier	Sing	Masculin Neutre	MascNeut	Positif	Pos										
Adjectif Ordinal	ADJord	Génitif	Gen	Singulier	Sing	Masculin Neutre	MascNeut	Positif	Pos										
Adjectif Ordinal	ADJord	Datif	Dat	Singulier	Sing	Masculin Neutre	MascNeut	Positif	Pos										
Adjectif Ordinal	ADJord	Ablatif	Abl	Singulier	Sing	Masculin Neutre	MascNeut	Positif	Pos										
Adjectif Ordinal	ADJord	Locatif	Loc	Singulier	Sing	Masculin Neutre	MascNeut	Positif	Pos										
Adjectif Ordinal	ADJord	Nominatif	Nom	Pluriel	Plur	Masculin Neutre	MascNeut	Positif	Pos										
Adjectif Ordinal	ADJord	Vocatif	Voc	Pluriel	Plur	Masculin Neutre	MascNeut	Positif	Pos										
Adjectif Ordinal	ADJord	Accusatif	Acc	Pluriel	Plur	Masculin Neutre	MascNeut	Positif	Pos										
Adjectif Ordinal	ADJord	Génitif	Gen	Pluriel	Plur	Masculin Neutre	MascNeut	Positif	Pos										
Adjectif Ordinal	ADJord	Datif	Dat	Pluriel	Plur	Masculin Neutre	MascNeut	Positif	Pos										
Adjectif Ordinal	ADJord	Ablatif	Abl	Pluriel	Plur	Masculin Neutre	MascNeut	Positif	Pos										
Adjectif Ordinal	ADJord	Locatif	Loc	Pluriel	Plur	Masculin Neutre	MascNeut	Positif	Pos										
Adjectif Ordinal	ADJord	Nominatif	Nom	Singulier	Sing	Neutre	Neut	Positif	Pos										
Adjectif Ordinal	ADJord	Vocatif	Voc	Singulier	Sing	Neutre	Neut	Positif	Pos										
Adjectif Ordinal	ADJord	Accusatif	Acc	Singulier	Sing	Neutre	Neut	Positif	Pos										
Adjectif Ordinal	ADJord	Génitif	Gen	Singulier	Sing	Neutre	Neut	Positif	Pos										
Adjectif Ordinal	ADJord	Datif	Dat	Singulier	Sing	Neutre	Neut	Positif	Pos										
Adjectif Ordinal	ADJord	Ablatif	Abl	Singulier	Sing	Neutre	Neut	Positif	Pos										
Adjectif Ordinal	ADJord	Locatif	Loc	Singulier	Sing	Neutre	Neut	Positif	Pos										
Adjectif Ordinal	ADJord	Nominatif	Nom	Pluriel	Plur	Neutre	Neut	Positif	Pos										
Adjectif Ordinal	ADJord	Vocatif	Voc	Pluriel	Plur	Neutre	Neut	Positif	Pos										
Adjectif Ordinal	ADJord	Accusatif	Acc	Pluriel	Plur	Neutre	Neut	Positif	Pos										
Adjectif Ordinal	ADJord	Génitif	Gen	Pluriel	Plur	Neutre	Neut	Positif	Pos										
Adjectif Ordinal	ADJord	Datif	Dat	Pluriel	Plur	Neutre	Neut	Positif	Pos										
Adjectif Ordinal	ADJord	Ablatif	Abl	Pluriel	Plur	Neutre	Neut	Positif	Pos										
Adjectif Ordinal	ADJord	Locatif	Loc	Pluriel	Plur	Neutre	Neut	Positif	Pos										
Adjectif Ordinal	ADJord	Nominatif	Nom	Singulier	Sing	Commun	Com	Comparatif	Comp										
Adjectif Ordinal	ADJord	Vocatif	Voc	Singulier	Sing	Commun	Com	Comparatif	Comp										
Adjectif Ordinal	ADJord	Accusatif	Acc	Singulier	Sing	Commun	Com	Comparatif	Comp										
Adjectif Ordinal	ADJord	Génitif	Gen	Singulier	Sing	Commun	Com	Comparatif	Comp										
Adjectif Ordinal	ADJord	Datif	Dat	Singulier	Sing	Commun	Com	Comparatif	Comp										
Adjectif Ordinal	ADJord	Ablatif	Abl	Singulier	Sing	Commun	Com	Comparatif	Comp										
Adjectif Ordinal	ADJord	Locatif	Loc	Singulier	Sing	Commun	Com	Comparatif	Comp										
Adjectif Ordinal	ADJord	Nominatif	Nom	Pluriel	Plur	Commun	Com	Comparatif	Comp										
Adjectif Ordinal	ADJord	Vocatif	Voc	Pluriel	Plur	Commun	Com	Comparatif	Comp										
Adjectif Ordinal	ADJord	Accusatif	Acc	Pluriel	Plur	Commun	Com	Comparatif	Comp										
Adjectif Ordinal	ADJord	Génitif	Gen	Pluriel	Plur	Commun	Com	Comparatif	Comp										
Adjectif Ordinal	ADJord	Datif	Dat	Pluriel	Plur	Commun	Com	Comparatif	Comp										
Adjectif Ordinal	ADJord	Ablatif	Abl	Pluriel	Plur	Commun	Com	Comparatif	Comp										
Adjectif Ordinal	ADJord	Locatif	Loc	Pluriel	Plur	Commun	Com	Comparatif	Comp										
Adjectif Ordinal	ADJord	Nominatif	Nom	Singulier	Sing	Féminin	Fem	Comparatif	Comp										
Adjectif Ordinal	ADJord	Vocatif	Voc	Singulier	Sing	Féminin	Fem	Comparatif	Comp										
Adjectif Ordinal	ADJord	Accusatif	Acc	Singulier	Sing	Féminin	Fem	Comparatif	Comp										
Adjectif Ordinal	ADJord	Génitif	Gen	Singulier	Sing	Féminin	Fem	Comparatif	Comp										
Adjectif Ordinal	ADJord	Datif	Dat	Singulier	Sing	Féminin	Fem	Comparatif	Comp										
Adjectif Ordinal	ADJord	Ablatif	Abl	Singulier	Sing	Féminin	Fem	Comparatif	Comp										
Adjectif Ordinal	ADJord	Locatif	Loc	Singulier	Sing	Féminin	Fem	Comparatif	Comp										
Adjectif Ordinal	ADJord	Nominatif	Nom	Pluriel	Plur	Féminin	Fem	Comparatif	Comp										
Adjectif Ordinal	ADJord	Vocatif	Voc	Pluriel	Plur	Féminin	Fem	Comparatif	Comp										
Adjectif Ordinal	ADJord	Accusatif	Acc	Pluriel	Plur	Féminin	Fem	Comparatif	Comp										
Adjectif Ordinal	ADJord	Génitif	Gen	Pluriel	Plur	Féminin	Fem	Comparatif	Comp										
Adjectif Ordinal	ADJord	Datif	Dat	Pluriel	Plur	Féminin	Fem	Comparatif	Comp										
Adjectif Ordinal	ADJord	Ablatif	Abl	Pluriel	Plur	Féminin	Fem	Comparatif	Comp										
Adjectif Ordinal	ADJord	Locatif	Loc	Pluriel	Plur	Féminin	Fem	Comparatif	Comp										
Adjectif Ordinal	ADJord	Nominatif	Nom	Singulier	Sing	Masculin Féminin	MascFem	Comparatif	Comp										
Adjectif Ordinal	ADJord	Vocatif	Voc	Singulier	Sing	Masculin Féminin	MascFem	Comparatif	Comp										
Adjectif Ordinal	ADJord	Accusatif	Acc	Singulier	Sing	Masculin Féminin	MascFem	Comparatif	Comp										
Adjectif Ordinal	ADJord	Génitif	Gen	Singulier	Sing	Masculin Féminin	MascFem	Comparatif	Comp										
Adjectif Ordinal	ADJord	Datif	Dat	Singulier	Sing	Masculin Féminin	MascFem	Comparatif	Comp										
Adjectif Ordinal	ADJord	Ablatif	Abl	Singulier	Sing	Masculin Féminin	MascFem	Comparatif	Comp										
Adjectif Ordinal	ADJord	Locatif	Loc	Singulier	Sing	Masculin Féminin	MascFem	Comparatif	Comp										
Adjectif Ordinal	ADJord	Nominatif	Nom	Pluriel	Plur	Masculin Féminin	MascFem	Comparatif	Comp										
Adjectif Ordinal	ADJord	Vocatif	Voc	Pluriel	Plur	Masculin Féminin	MascFem	Comparatif	Comp										
Adjectif Ordinal	ADJord	Accusatif	Acc	Pluriel	Plur	Masculin Féminin	MascFem	Comparatif	Comp										
Adjectif Ordinal	ADJord	Génitif	Gen	Pluriel	Plur	Masculin Féminin	MascFem	Comparatif	Comp										
Adjectif Ordinal	ADJord	Datif	Dat	Pluriel	Plur	Masculin Féminin	MascFem	Comparatif	Comp										
Adjectif Ordinal	ADJord	Ablatif	Abl	Pluriel	Plur	Masculin Féminin	MascFem	Comparatif	Comp										
Adjectif Ordinal	ADJord	Locatif	Loc	Pluriel	Plur	Masculin Féminin	MascFem	Comparatif	Comp										
Adjectif Ordinal	ADJord	Nominatif	Nom	Singulier	Sing	Masculin	Masc	Comparatif	Comp										
Adjectif Ordinal	ADJord	Vocatif	Voc	Singulier	Sing	Masculin	Masc	Comparatif	Comp										
Adjectif Ordinal	ADJord	Accusatif	Acc	Singulier	Sing	Masculin	Masc	Comparatif	Comp										
Adjectif Ordinal	ADJord	Génitif	Gen	Singulier	Sing	Masculin	Masc	Comparatif	Comp										
Adjectif Ordinal	ADJord	Datif	Dat	Singulier	Sing	Masculin	Masc	Comparatif	Comp										
Adjectif Ordinal	ADJord	Ablatif	Abl	Singulier	Sing	Masculin	Masc	Comparatif	Comp										
Adjectif Ordinal	ADJord	Locatif	Loc	Singulier	Sing	Masculin	Masc	Comparatif	Comp										
Adjectif Ordinal	ADJord	Nominatif	Nom	Pluriel	Plur	Masculin	Masc	Comparatif	Comp										
Adjectif Ordinal	ADJord	Vocatif	Voc	Pluriel	Plur	Masculin	Masc	Comparatif	Comp										
Adjectif Ordinal	ADJord	Accusatif	Acc	Pluriel	Plur	Masculin	Masc	Comparatif	Comp										
Adjectif Ordinal	ADJord	Génitif	Gen	Pluriel	Plur	Masculin	Masc	Comparatif	Comp										
Adjectif Ordinal	ADJord	Datif	Dat	Pluriel	Plur	Masculin	Masc	Comparatif	Comp										
Adjectif Ordinal	ADJord	Ablatif	Abl	Pluriel	Plur	Masculin	Masc	Comparatif	Comp										
Adjectif Ordinal	ADJord	Locatif	Loc	Pluriel	Plur	Masculin	Masc	Comparatif	Comp										
Adjectif Ordinal	ADJord	Nominatif	Nom	Singulier	Sing	Masculin Neutre	MascNeut	Comparatif	Comp										
Adjectif Ordinal	ADJord	Vocatif	Voc	Singulier	Sing	Masculin Neutre	MascNeut	Comparatif	Comp										
