file,task,acc,pre,rec,acc-amb,acc-unk-tok,All support,amb-tar-support,Unk-toks-support
./models/latin-upc-single-Numb-Numb-2021_02_24-06_38_19.tar,Numb,98.11999999999999,98.03,97.99,93.55,95.39
./models/latin-upc-single-Person-Person-2021_02_24-20_43_16.tar,Person,99.55000000000001,97.78999999999999,96.93,97.57000000000001,97.23
./models/latin-upc-single-Person-Person-2021_02_23-21_04_28.tar,Person,99.63,98.13,97.53,97.31,97.85000000000001
./models/latin-upc-single-Person-Person-2021_02_24-06_50_20.tar,Person,99.66000000000001,98.21,97.89999999999999,97.63,98.02
./models/latin-upc-single-Person-Person-2021_02_25-10_38_44.tar,Person,99.66000000000001,98.42,97.59,97.81,98.04
./models/latin-upc-single-Person-Person-2021_02_25-01_33_54.tar,Person,99.68,98.56,97.66,97.94,97.91
./models/latin-upc-single-Person-Person-2021_02_24-16_23_40.tar,Person,99.7,98.55000000000001,97.89999999999999,97.81,98.0
./models/latin-upc-single-Person-Person-2021_02_25-15_33_02.tar,Person,99.72999999999999,98.99,97.81,98.14,98.13
./models/latin-upc-single-Person-Person-2021_02_24-01_40_42.tar,Person,99.74,98.69,98.25,98.25,98.37
./models/latin-upc-single-Person-Person-2021_02_25-05_51_23.tar,Person,99.74,98.72,98.24000000000001,98.03,98.29
./models/latin-upc-single-Person-Person-2021_02_24-11_29_26.tar,Person,99.76,98.99,98.22,98.29,98.09
./models/latin-upc-single-lemma-complexe-lemma-2021_02_25-04_53_50.tar,lemma,96.39999999999999,76.13,75.72,90.78,83.96000000000001
./models/latin-upc-single-lemma-complexe-lemma-2021_02_23-20_15_10.tar,lemma,96.46000000000001,77.56,77.58,90.56,84.43
./models/latin-upc-single-lemma-complexe-lemma-2021_02_24-19_52_54.tar,lemma,96.7,80.36,79.92,90.91,87.26
./models/latin-upc-single-lemma-complexe-lemma-2021_02_24-00_38_03.tar,lemma,96.73,80.76,80.31,90.92,86.88
./models/latin-upc-single-lemma-complexe-lemma-2021_02_25-14_23_02.tar,lemma,96.86,81.38,81.11,91.18,87.63
./models/latin-upc-single-lemma-complexe-lemma-2021_02_24-10_28_05.tar,lemma,96.89,80.2,80.16,91.60000000000001,86.21
./models/latin-upc-single-lemma-complexe-lemma-2021_02_25-00_34_33.tar,lemma,96.99,81.04,80.89,91.89,86.22
./models/latin-upc-single-lemma-complexe-lemma-2021_02_25-09_38_29.tar,lemma,96.99,81.15,80.99,91.75,86.75
./models/latin-upc-single-lemma-complexe-lemma-2021_02_24-05_28_08.tar,lemma,97.0,80.78,80.58,91.77,87.29
./models/latin-upc-single-lemma-complexe-lemma-2021_02_24-15_06_46.tar,lemma,97.00999999999999,81.82000000000001,81.45,91.83,87.6
./models/latin-upc-single-pos-pos-2021_02_24-07_10_49.tar,pos,96.5,88.08,88.34,91.7,90.3
./models/latin-upc-single-pos-pos-2021_02_24-16_48_49.tar,pos,96.50999999999999,87.81,88.07000000000001,91.72,90.45
./models/latin-upc-single-pos-pos-2021_02_25-06_22_57.tar,pos,96.67999999999999,87.99,88.42999999999999,91.92,91.2
./models/latin-upc-single-pos-pos-2021_02_25-11_06_23.tar,pos,96.72,88.64,88.71,92.12,91.03999999999999
./models/latin-upc-single-pos-pos-2021_02_24-21_14_19.tar,pos,96.75,88.47,88.6,92.09,91.52
./models/latin-upc-single-pos-pos-2021_02_25-02_04_56.tar,pos,96.76,88.22,88.88000000000001,92.17999999999999,90.89
./models/latin-upc-single-pos-pos-2021_02_24-02_16_42.tar,pos,96.78999999999999,89.32,89.82,92.23,91.03999999999999
./models/latin-upc-single-pos-pos-2021_02_23-21_36_09.tar,pos,96.81,88.29,88.83,92.21000000000001,91.78
./models/latin-upc-single-pos-pos-2021_02_25-16_06_35.tar,pos,96.81,91.94,89.75,92.2,91.47999999999999
./models/latin-upc-single-pos-pos-2021_02_24-12_07_52.tar,pos,96.84,88.39,88.74,92.28,92.12
